Index,period,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare,Company
2005,FY,8.165853658536586,1.4170731707317072,2.3,1.4890243902439024,3.2530487804878048,7.278658536585365,6.804878048780488,7.278658536585365,0.4030487804878049,52594800000.0,52036800000.0,22.631153184165235,3.927329749103943,13.943478260869567,21.53759213759214,4.4060316662478005,4.4060316662478005,3.885663082437276,11.446722393312802,13.795546129374335,21.30909090909091,0.04418687779019979,0.04643044559538205,0.2618748429253581,0.20752838080063726,-0.1227452705675319,3.915174765558397,0.0,1.6230636833046472,0.0032892985618350103,0.07444061962134252,0.0,0.15046296296296294,0.05158334993029277,-0.3525980911983033,-0.09931302270011948,-0.8536585365853658,0.0,15.233969080644405,0.21947000078634896,0.1626767464650707,2.5637195121951217,6839000000.0,11160000000.0,6059000000.0,0.05537404708050599,1754000000.0,651000000.0,1264500000.0,49.386200716845885,38.945795988049504,66.10399772371603,7.390728476821192,9.372,5.5216025137470535,0.19468878277624194,-0.8109756097560976,TXN
2004,FY,7.271676300578035,1.0757225433526012,1.8184971098265896,1.068208092485549,3.67514450867052,7.550867052023121,7.08150289017341,7.550867052023121,0.21907514450867047,42592600000.0,40303600000.0,22.88694250403009,3.385739268680445,13.538652256834073,23.047943722943725,3.2605527061165125,3.2605527061165125,3.203783783783784,10.152040302267002,12.811061665607118,21.80930735930736,0.04369303587947202,0.04338781854124895,0.2477225752124321,0.19853978771703787,-0.5765743073047859,5.293506493506493,0.0,1.69048898441698,0.0036156515451040787,0.08275120902740463,0.0,0.1572337042925278,0.04981900730106142,-0.4125874125874126,-0.10317965023847377,-0.8379599741768883,0.0,13.518851762213114,0.15354111590371505,0.1201652999289727,2.9028901734104045,8265000000.0,12251000000.0,6954000000.0,0.029013243512210064,1573500000.0,1024000000.0,1120000000.0,49.20826709062003,28.973252804141502,65.92464768478573,7.417452830188679,12.597826086956523,5.536624203821657,0.14246344637525835,-0.7502890173410405,TXN
2003,FY,5.6639899834946235,0.6900000000230384,1.2388898164019664,0.7781218698089524,2.493330551001447,6.833188647974397,6.336711185520423,6.833188647974397,0.4791986644567346,51010492751.92,50024492751.92,42.57971014350584,5.187156065885702,23.71478045184565,37.757581607638784,4.2996032326298055,4.2996032326298055,5.086891677030708,18.007376800547156,23.25638900600651,37.0277518519023,0.02348536419411295,0.026484747100372786,0.30731625084288605,0.2350741457124436,-0.3549316054715623,3.504090909090909,0.0,1.7954924874791318,0.0028817600471908213,0.12270450751252085,0.0,0.1777506609721375,0.05557704706640877,-0.3719200371920037,-0.08135041692088672,-0.5235602094240838,0.0,10.299769597585405,0.07250187828700225,0.08178590933915893,1.3035413189082985,5509000000.0,11002000000.0,4063000000.0,0.07012811867835468,1334000000.0,1003500000.0,887000000.0,53.855501321944274,92.99046321525887,61.16485013623978,6.777394900068918,3.925133689839572,5.967479674796747,0.10097774780849628,-0.460767946593014,TXN
2002,FY,4.873837209302327,-0.2,1.158139534883721,0.6918604651162791,1.7511627906976743,6.2406976744186045,5.762209302325583,6.2406976744186045,0.7296511627906976,17466347363.304,17772347363.304,-50.774265591,2.0835437627703692,8.768246668325302,14.677602826305886,1.6271983755640025,1.6271983755640025,2.120046208195634,13.23331896001787,8.921861126156626,14.934745683448739,-0.019695016527767468,0.06813101647687002,0.3675237562884293,0.26875127733496834,0.2278481012658228,3.1675284384694935,0.0,-5.790697674418603,0.008416184388319236,-0.4273255813953488,0.0,0.1931289514493618,0.0560664895428844,-0.4026104417670683,-0.09566980794464988,-0.4748371817643576,0.0,5.299352746787453,0.022597096900745392,-0.024826789838337183,0.2178779069767442,4192000000.0,9911000000.0,2181000000.0,0.11691820383827092,1207500000.0,858000000.0,770500000.0,52.988786830490284,35.105401844532274,54.27253905514775,6.8882497945768275,10.397260273972602,6.725316455696203,-0.0320476989006894,-0.4662790697674419,TXN
2001,FY,4.896119402985074,-0.12,1.0859701492537313,0.017313432835820895,1.7576119402985075,7.091940298507462,6.645373134328357,7.091940298507462,0.7456716417910447,31611797290.1675,32429797290.1675,-157.27262333416667,3.8546271540260335,17.378668108943106,1090.0619755230173,2.6611497003255744,2.6611497003255744,3.954371087692659,23.131096497979673,17.82836574500687,1118.2688720747417,-0.006358385705026611,0.000917379032068516,0.3283104638437579,0.2471639520882185,0.5834522111269614,3.65506329113924,0.0,-9.049751243781095,0.004650162679795582,-0.7313432835820896,0.0,0.1948542860626753,0.0474047785030737,-0.9840571742715778,-0.21826606511401048,-0.9792122538293216,0.0,4.3758700627383975,-0.04098880202831185,-0.013372363781518196,0.18985074626865672,4195000000.0,11131000000.0,1875000000.0,0.10514353060021887,1701000000.0,1563000000.0,992000000.0,53.31910742592367,75.51940247252746,47.06644917582418,6.845575959933223,4.833195020746888,7.754993342210387,-0.016920616213485985,-1.0686567164179104,TXN
2000,FY,6.9121975150771595,1.7800000000931329,1.2718443427741972,-0.335860039258907,2.3300654023455887,7.32722040587716,6.7678417269728115,7.32722040587716,0.7939568345739153,54729704356.884186,55348704356.884186,17.89722183024336,4.608817209000773,25.04791961413465,-94.85217392874209,4.34776806139849,4.34776806139849,4.660943524790248,9.341553477955136,25.33121480864265,-95.92496422336949,0.05587459380484208,-0.010542720937015656,0.407689863361932,0.2896162528216704,0.10447257383966244,2.8848204763597582,0.0,0.7078069322967282,0.002576297490674537,0.04610856769130151,0.0,0.1471157894736842,0.05423250564334086,-1.2640732265446224,-0.2325894736842105,-2.007267441860465,0.0,17.130533478871413,0.1569061514724626,0.1824691210692762,0.663862001342779,5302000000.0,11627000000.0,2983000000.0,0.10835716555449634,2023500000.0,1801500000.0,1039000000.0,67.744,114.56944444444444,73.53676470588233,5.387931034482759,3.1858407079646023,4.9635036496350375,0.2429297743883063,-1.6077043820331045,TXN
1999,FY,5.892247510144715,0.8749999999222083,1.2627133711537415,0.4082503555824813,1.656650070976471,5.759690611152233,5.4466571830150565,5.759690611152233,0.8774893313586869,52121794076.54313,52869794076.54313,37.07097729483864,5.505047959077221,25.688415020474682,79.45395438497428,5.631744362673488,5.631744362673488,5.584050916407175,17.199022145915134,26.05706953008533,80.5941982874133,0.026975280204960476,0.012585905984675726,0.6237709346299297,0.3841495874367847,0.24333116460637605,2.304033485540335,0.0,1.4431009957325749,0.0025709015273575413,0.0953058321479374,0.0,0.14079002957329953,0.03347085440511046,-0.6766880236569739,-0.14501478664976766,-1.3014218009478673,0.0,10.648657610092377,0.1367741935483871,0.09679862306368332,-0.8129222972250247,3427000000.0,8752000000.0,282000000.0,0.15235008103727715,1593000000.0,1632000000.0,720500000.0,71.04932403886777,124.50415737172987,62.54816467248023,5.1372761801410745,2.931629013079667,5.835502958579881,0.1519178822258239,-0.8544630155712604,TXN
1998,FY,5.404422605750471,0.2600000000638821,0.7991646193609742,0.1405405405750714,1.436707617060616,4.169582310606777,4.169582310606777,4.169582310606777,0.8266339068370108,22417483529.52356,23171483529.52356,55.07981211185149,2.6498207481706335,17.91965110273666,101.89765240692526,3.434576915814855,3.434576915814855,2.7389460436789075,13.158139426191685,18.522368928476066,105.32492513419798,0.01815547224397359,0.009813768780526264,0.723609621571932,0.4198222222222222,0.4281658148779103,2.2067395264116576,0.0,3.0737100737100738,0.005932869308227241,0.3267813267813268,0.0,0.1425531914893617,0.0,-0.82414068745004,-0.1218676122931442,-0.9012237762237764,0.0,4.938831493687832,0.044068919814446654,0.03617777777777778,-0.7466216218050667,2650000000.0,6527000000.0,123000000.0,0.19825340891680712,1524000000.0,1832000000.0,669000000.0,57.94267139479906,107.05042639970335,40.32999629217649,6.299329858525689,3.4096080910240203,9.050335570469796,0.062356365864869014,-0.6586240787859027,TXN
1997,FY,6.333448753453832,1.1724999999983758,1.2446038781146196,0.4404182825478665,1.9617451523518536,3.8416426592744575,3.8416426592744575,3.8416426592744575,0.8814861495832667,11545928982.195095,11887928982.195095,6.396636555232741,1.184197844327702,6.0260589677427445,17.029393779048814,1.9523045286092489,1.9523045286092489,1.2192747674046254,3.575316987126345,6.204555836218735,17.533818557809877,0.1563321585282119,0.0587219963889904,0.8344606019614474,0.4548806341598304,0.10285714285714287,2.4451121794871797,0.0,1.048713738368911,0.011345990452740031,0.07257617728531858,0.0,0.15753846153846154,0.0,-0.6461377870563675,-0.12697435897435894,-1.116321009918846,0.0,10.067141372050157,0.07362624206871783,0.16637478108581435,-0.17230228531832092,3607000000.0,5914000000.0,1168000000.0,0.2294555292526209,1752000000.0,2011000000.0,722500000.0,63.828205128205134,125.25630459864843,44.63985495302456,5.718475073313782,2.91402497598463,8.176549865229111,0.3052079810618871,-0.8041855955667532,TXN
1996,FY,6.5083333344955365,0.04125000000736607,0.5788095239128827,-0.7719642858521365,0.6403571429714924,2.6825595242885525,2.6825595242885525,2.6825595242885525,1.31672619071132,8055373024.757905,9102373024.757904,127.86306388504612,0.8103997006798697,9.11241292393428,-6.83237745950628,1.9661637844173552,1.9661637844173552,0.9157316926315798,9.194316186624146,10.296802064205773,-7.720418171974473,0.007820866868160137,-0.14636193710413972,1.2845984866975837,0.5622863247863248,1.0575757575757576,1.7916331456154464,0.0,-19.217391304347824,0.016014155968137427,2.0476190476190474,0.0,0.11881287726358147,0.0,-2.3337104072398187,-0.20754527162977868,-2.2820796460176997,0.0,1.5778943433972097,-0.003782368344486471,0.006730769230769231,-1.6920684526831076,1968000000.0,4097000000.0,-809000000.0,0.4908469611911154,2059500000.0,2256500000.0,919000000.0,66.05985915492958,99.0904002239015,35.907500699692136,5.525291828793773,3.683505154639175,10.165007112375534,0.015377105198926044,-1.350773809765019,TXN
